NUMERO_CASO;NUMERO_BANCO;NOME_BANCO;CNPJ_OU_COMPE_BANCO;NUMERO_AGENCIA;NUMERO_CONTA;TIPO;NOME_TITULAR;CPF_CNPJ_TITULAR;DESCRICAO_LANCAMENTO;CNAB;DATA_LANCAMENTO;NUMERO_DOCUMENTO;NUMERO_DOCUMENTO_TRANSACAO;LOCAL_TRANSACAO;VALOR_TRANSACAO;NATUREZA_LANCAMENTO;VALOR_SALDO;NATUREZA_SALDO;CPF_CNPJ_OD;NOME_PESSOA_OD;TIPO_PESSOA_OD;NUMERO_BANCO_OD;NUMERO_AGENCIA_OD;NUMERO_CONTA_OD;CODIGO_BARRAS;OBSERVACAO;NOME_ENDOSSANTE_CHEQUE;DOC_ENDOSSANTE_CHEQUE
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Transfer?ncia Para Conta";117;21/09/2012;"""5962""";"""5962""";0;69,77;D;1048,26;C;552.296.460-04;"BETO BARBOSA";1;1;4546;"""19641""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Transfer?ncia Para Conta";117;21/09/2012;"""5962""";"""5962""";0;130,23;D;918,03;C;552.296.460-04;"BETO BARBOSA";1;1;4546;"""19641""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Transfer?ncia Para Conta";117;25/09/2012;"""6759""";"""6759""";0;900;D;18,03;C;004.634.050-56;"EDISON ANTUNES";1;1;4546;"""67198""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;Juros;205;27/09/2012;"""0""";"""0""";0;,08;C;18,11;C;;"POUPANCA OURO-";2;1;4546;"""6555002055""";;"CREDITO/ESTORNO DE JUROS";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Transfer?ncia de Cr¿dito";213;02/10/2012;"""5962""";"""5962""";0;125;C;143,11;C;552.296.460-04;"BETO BARBOSA";1;1;4546;"""19641""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;Saque;114;02/10/2012;"""73921""";"""73921""";0;5;D;138,11;C;;;;1;0;;;SAQUE;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;Saque;114;02/10/2012;"""73921""";"""73921""";0;125;D;13,11;C;;;;1;0;;;SAQUE;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Deposito Em Dinheiro";201;04/10/2012;"""15409""";"""15409""";0;2207;C;2220,11;C;;;;1;0;;;DEP.DINHEIRO;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Transfer?ncia Para Conta";117;05/10/2012;"""5962""";"""5962""";0;42;D;2178,11;C;552.296.460-04;"BETO BARBOSA";1;1;4546;"""19641""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;Saque;114;05/10/2012;"""73027""";"""73027""";0;200;D;1978,11;C;;;;1;0;;;SAQUE;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;Saque;114;09/10/2012;"""10205""";"""10205""";0;900;D;1078,11;C;;;;1;0;;;SAQUE;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;Saque;114;09/10/2012;"""73921""";"""73921""";0;1000;D;78,11;C;;;;1;0;;;SAQUE;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Transfer?ncia Para Conta";117;18/10/2012;"""8032""";"""8032""";0;1;D;77,11;C;202.586.460-47;"NEI LUCIO FERR";1;1;4546;"""80344""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Transfer?ncia Para Conta";117;18/10/2012;"""8032""";"""8032""";0;65;D;12,11;C;202.586.460-47;"NEI LUCIO FERR";1;1;4546;"""80344""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Transfer?ncia Para Conta";117;24/10/2012;"""5962""";"""5962""";0;12,11;D;0;C;552.296.460-04;"BETO BARBOSA";1;1;4546;"""19641""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Transfer?ncia de Cr¿dito";213;05/11/2012;"""8283""";"""8283""";0;4610;C;4610;C;01.415.238/1110-58;"TRANSPORTES PA";2;1;4546;"""84830""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Transfer?ncia Para Conta";117;05/11/2012;"""976751""";"""976751""";0;1000;D;3610;C;587.530.550-98;"RICARDO SEMEN";1;1;3590;"""9767157""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Tarifa Saquepessoal";105;05/11/2012;"""4546""";"""4546""";0;2;D;3608;C;;"RECEITA DE TAR";2;1;4546;"""1579992059""";;"TARIFAS POR UTILIZACAO";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Tarifa Saqueterminal";105;05/11/2012;"""4546""";"""4546""";0;1,7;D;3606,3;C;;"RECEITA DE TAR";2;1;4546;"""1579992059""";;"TARIFAS POR UTILIZACAO";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;Saque;114;05/11/2012;"""71062""";"""71062""";0;400;D;3206,3;C;;;;1;0;;;SAQUE;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;Saque;114;05/11/2012;"""71062""";"""71062""";0;600;D;2606,3;C;;;;1;0;;;SAQUE;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;Saque;114;06/11/2012;"""73027""";"""73027""";0;470;D;2136,3;C;;;;1;0;;;SAQUE;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;Saque;114;07/11/2012;"""73881""";"""73881""";0;800;D;1336,3;C;;;;1;0;;;SAQUE;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Transfer?ncia Para Conta";117;09/11/2012;"""510008843""";"""510008843""";0;530;D;806,3;C;239.482.720-34;"RONDINELIA B N";1;1;4546;"""1500088235""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;Saque;114;09/11/2012;"""71062""";"""71062""";0;40;D;766,3;C;;;;1;0;;;SAQUE;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;Saque;114;14/11/2012;"""73921""";"""73921""";0;700;D;66,3;C;;;;1;0;;;SAQUE;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Tarifa Saqueterminal";105;28/11/2012;"""4546""";"""4546""";0;1,2;D;65,1;C;;"RECEITA DE TAR";2;1;4546;"""1579992059""";;"TARIFAS POR UTILIZACAO";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Tarifa Saqueterminal";105;28/11/2012;"""4546""";"""4546""";0;1,2;D;63,9;C;;"RECEITA DE TAR";2;1;4546;"""1579992059""";;"TARIFAS POR UTILIZACAO";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Tarifa Saqueterminal";105;28/11/2012;"""4546""";"""4546""";0;1,2;D;62,7;C;;"RECEITA DE TAR";2;1;4546;"""1579992059""";;"TARIFAS POR UTILIZACAO";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Transfer?ncia Para Conta";117;30/11/2012;"""5962""";"""5962""";0;20;D;42,7;C;552.296.460-04;"BETO BARBOSA";1;1;4546;"""19641""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;Juros;205;04/12/2012;"""0""";"""0""";0;,18;C;42,88;C;;"POUPANCA OURO-";2;1;4546;"""6555002055""";;"CREDITO/ESTORNO DE JUROS";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Cheque BB Liquidado";201;05/12/2012;"""10205""";"""10205""";0;4666;C;4708,88;C;;;;1;0;;;"CH BB LIQU.";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Transfer?ncia Para Conta";117;06/12/2012;"""5962""";"""5962""";0;500;D;4208,88;C;552.296.460-04;"BETO BARBOSA";1;1;4546;"""19641""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;Saque;114;06/12/2012;"""15409""";"""15409""";0;3000;D;1208,88;C;;;;1;0;;;SAQUE;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;Saque;114;07/12/2012;"""73921""";"""73921""";0;400;D;808,88;C;;;;1;0;;;SAQUE;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;Saque;114;07/12/2012;"""73921""";"""73921""";0;600;D;208,88;C;;;;1;0;;;SAQUE;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;Saque;114;17/12/2012;"""73027""";"""73027""";0;200;D;8,88;C;;;;1;0;;;SAQUE;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Tarifa Saqueterminal";105;28/12/2012;"""4546""";"""4546""";0;1,2;D;7,68;C;;"RECEITA DE TAR";2;1;4546;"""1579992059""";;"TARIFAS POR UTILIZACAO";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Transfer?ncia Para Conta";117;28/12/2012;"""8283""";"""8283""";0;1000;D;992,32;D;01.415.238/1110-58;"TRANSPORTES PA";2;1;4546;"""84830""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Deposito Em Dinheiro";201;28/12/2012;"""15409""";"""15409""";0;8619;C;7626,68;C;;;;1;0;;;DEP.DINHEIRO;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Deposito Em Dinheiro";201;28/12/2012;"""15409""";"""15409""";0;675;C;8301,68;C;;;;1;0;;;DEP.DINHEIRO;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Transfer?ncia Para Conta";117;31/12/2012;"""971498""";"""971498""";0;1000;D;7301,68;C;000.462.999-04;"AURELIO BRINGE";1;1;4882;"""9752987""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Transfer?ncia Para Conta";117;02/01/2013;"""8283""";"""8283""";0;800;D;6501,68;C;01.415.238/1110-58;"TRANSPORTES PA";2;1;4546;"""84830""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;Juros;205;04/01/2013;"""0""";"""0""";0;,04;C;6501,72;C;;"POUPANCA OURO-";2;1;4546;"""6555002055""";;"CREDITO/ESTORNO DE JUROS";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Transfer?ncia Para Conta";117;11/01/2013;"""510006686""";"""510006686""";0;491,08;D;6010,64;C;007.820.120-94;"WADERSON DA SI";1;1;4546;"""1500066865""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Transfer?ncia Para Conta";117;11/01/2013;"""510006686""";"""510006686""";0;8,92;D;6001,72;C;007.820.120-94;"WADERSON DA SI";1;1;4546;"""1500066865""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;Saque;114;11/01/2013;"""73808""";"""73808""";0;300;D;5701,72;C;;;;1;0;;;SAQUE;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;Saque;114;11/01/2013;"""73808""";"""73808""";0;500;D;5201,72;C;;;;1;0;;;SAQUE;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;Juros;205;25/01/2013;"""0""";"""0""";0;,83;C;5202,55;C;;"POUPANCA OURO-";2;1;4546;"""6555002055""";;"CREDITO/ESTORNO DE JUROS";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;Saque;114;25/01/2013;"""10205""";"""10205""";0;5000;D;202,55;C;;;;1;0;;;SAQUE;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;Saque;114;06/02/2013;"""73027""";"""73027""";0;20;D;182,55;C;;;;1;0;;;SAQUE;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;Saque;114;19/02/2013;"""73921""";"""73921""";0;80;D;102,55;C;;;;1;0;;;SAQUE;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;Saque;114;20/02/2013;"""99056""";"""99056""";0;100;D;2,55;C;;;;1;0;;;SAQUE;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;Juros;205;27/02/2013;"""0""";"""0""";0;,01;C;2,56;C;;"POUPANCA OURO-";2;1;4546;"""6555002055""";;"CREDITO/ESTORNO DE JUROS";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Tarifa Saquepessoal";105;28/02/2013;"""4546""";"""4546""";0;1,2;D;1,36;C;;"RECEITA DE TAR";2;1;4546;"""1579992059""";;"TARIFAS POR UTILIZACAO";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Cheque BB Liquidado";201;07/03/2013;"""10205""";"""10205""";0;5709;C;5710,36;C;;;;1;0;;;"CH BB LIQU.";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Tarifa Extrato M?s (E)";105;07/03/2013;"""4546""";"""4546""";0;1,4;D;5708,96;C;;"RECEITA DE TAR";2;1;4546;"""1579992059""";;"TARIFAS POR UTILIZACAO";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Transfer?ncia Para Conta";117;11/03/2013;"""510001770""";"""510001770""";0;1000;D;4708,96;C;423.797.330-15;"SUELENE M O SO";1;1;1239;"""1500057702""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Transfer?ncia Para Conta";117;12/03/2013;"""5962""";"""5962""";0;1000;D;3708,96;C;552.296.460-04;"BETO BARBOSA";1;1;4546;"""19641""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Transfer?ncia Para Conta";117;12/03/2013;"""5962""";"""5962""";0;1000;D;2708,96;C;552.296.460-04;"BETO BARBOSA";1;1;4546;"""19641""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;Saque;114;12/03/2013;"""73808""";"""73808""";0;800;D;1908,96;C;;;;1;0;;;SAQUE;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;Saque;114;15/03/2013;"""73921""";"""73921""";0;800;D;1108,96;C;;;;1;0;;;SAQUE;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Transfer?ncia Para Conta";117;18/03/2013;"""510008425""";"""510008425""";0;150;D;958,96;C;281.479.310-18;"ZITA AMELI";1;1;4546;"""1500082418""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;Saque;114;18/03/2013;"""73921""";"""73921""";0;720;D;238,96;C;;;;1;0;;;SAQUE;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Transfer?ncia Para Conta";117;19/03/2013;"""5962""";"""5962""";0;100;D;138,96;C;552.296.460-04;"BETO BARBOSA";1;1;4546;"""19641""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;Saque;114;19/03/2013;"""73921""";"""73921""";0;100;D;38,96;C;;;;1;0;;;SAQUE;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;Juros;205;27/03/2013;"""0""";"""0""";0;,01;C;38,97;C;;"POUPANCA OURO-";2;1;4546;"""6555002055""";;"CREDITO/ESTORNO DE JUROS";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Tarifa Saqueterminal";105;28/03/2013;"""4546""";"""4546""";0;,17;D;38,8;C;;"RECEITA DE TAR";2;1;4546;"""1579992059""";;"TARIFAS POR UTILIZACAO";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Tarifa Saqueterminal";105;28/03/2013;"""4546""";"""4546""";0;1,2;D;37,6;C;;"RECEITA DE TAR";2;1;4546;"""1579992059""";;"TARIFAS POR UTILIZACAO";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Tarifa Saqueterminal";105;28/03/2013;"""4546""";"""4546""";0;1,03;D;36,57;C;;"RECEITA DE TAR";2;1;4546;"""1579992059""";;"TARIFAS POR UTILIZACAO";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Tarifa Extrato M?s (E)";105;28/03/2013;"""4546""";"""4546""";0;1,4;D;35,17;C;;"RECEITA DE TAR";2;1;4546;"""1579992059""";;"TARIFAS POR UTILIZACAO";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Transfer?ncia Para Conta";117;04/04/2013;"""5962""";"""5962""";0;35;D;,17;C;552.296.460-04;"BETO BARBOSA";1;1;4546;"""19641""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Cheque BB Liquidado";201;07/05/2013;"""10205""";"""10205""";0;4475,4;C;4475,57;C;;;;1;0;;;"CH BB LIQU.";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Cheque BB Liquidado";201;07/05/2013;"""10205""";"""10205""";0;5420,72;C;9896,29;C;;;;1;0;;;"CH BB LIQU.";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Transfer?ncia Para Conta";117;07/05/2013;"""20632""";"""20632""";0;196,3;D;9699,99;C;06.903.170/1110-70;"AUTOSUL PEC E";2;1;3481;"""406346""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Transfer?ncia Para Conta";117;07/05/2013;"""23591""";"""23591""";0;300;D;9399,99;C;344.870.045-27;"ELIO LUIZ BORG";1;1;377;"""431955""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;Saque;114;07/05/2013;"""13229""";"""13229""";0;7013,2;D;2386,79;C;;;;1;0;;;SAQUE;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Transfer?ncia Para Conta";117;10/05/2013;"""5962""";"""5962""";0;380;D;2006,79;C;552.296.460-04;"BETO BARBOSA";1;1;4546;"""19641""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Transfer?ncia Para Conta";117;10/05/2013;"""120762""";"""120762""";0;480;D;1526,79;C;00.477.022/1110-54;"CENTRAL VIDROS";2;1;1840;"""5407648""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Transfer?ncia Para Conta";117;16/05/2013;"""5962""";"""5962""";0;300;D;1226,79;C;552.296.460-04;"BETO BARBOSA";1;1;4546;"""19641""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Transfer?ncia Para Conta";117;16/05/2013;"""5962""";"""5962""";0;1200;D;26,79;C;552.296.460-04;"BETO BARBOSA";1;1;4546;"""19641""";;;;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Tarifa Extrato M?s (E)";105;28/05/2013;"""4546""";"""4546""";0;1,4;D;25,39;C;;"RECEITA DE TAR";2;1;4546;"""1579992059""";;"TARIFAS POR UTILIZACAO";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Tarifa Extrato M?s (E)";105;28/05/2013;"""4546""";"""4546""";0;1,4;D;23,99;C;;"RECEITA DE TAR";2;1;4546;"""1579992059""";;"TARIFAS POR UTILIZACAO";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Tarifa Extrato M?s (E)";105;28/05/2013;"""4546""";"""4546""";0;1,4;D;22,59;C;;"RECEITA DE TAR";2;1;4546;"""1579992059""";;"TARIFAS POR UTILIZACAO";;
009-MPRS-000451-59;1;"TESTE - BANCO DO BRASIL S.A.";00.000.001/xxxx-xx;4546;"""1500019648""";2;"BETO BARBOSA";552.296.460-04;"Transfer?ncia de Cr¿dito";213;05/06/2013;"""8283""";"""8283""";0;5141;C;5163,59;C;01.415.238/1110-58;"TRANSPORTES PA";2;1;4546;"""84830""";;;;
